index,asin,reviews,ratings,seller,status,variations,browse_node,brand_name,availability,deal,image_len,video,main_img_url,bullet_point_len,bestSellerRank,price,MRP,title,description,A_plus,store_link,timestamp
,B07YX7PYJQ,3.9,182,N/A,Live,N/A,Home & Kitchen > Home Furnishing > Bedding & Linen > Mattress Pads & Toppers > Mattress Pads,Kuber Industries,Currently unavailable. We don't know when or if this item will be back in stock.,N/A,8,Available,https://m.media-amazon.com/images/I/41VT7xGKEuL._SS500_.jpg,5,"#341,780 in Home & Kitchen, #24 in Mattress Pads",2499.,0,"Kuber Industries Soft Microfibre 500 GSM Mattress Padding/Topper for Comfortable Sleep, (White, 6ft x 5ft - Queen, 72x60 inch, CTKTC024271)",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B07YX7PYJQ&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:47:16
,B07YY4H913,4.2,145,N/A,Live,N/A,"Home & Kitchen > Home Storage & Organisation > Boxes, Baskets & Bins > Storage Baskets > Shelf Baskets",Kuber Industries,Currently unavailable. We don't know when or if this item will be back in stock.,N/A,8,Available,https://m.media-amazon.com/images/I/41XSOjdXDZL._SS500_.jpg,2,"#258,197 in Home & Kitchen, #1,135 in Shelf Baskets",436.,0,Kuber Industries Plastic 2 Pieces Big Size Multipurpose Solitaire Storage Basket with Lid (Multi) - CTKTC024953,"Kuber industries multipurpose solitaire storage basket is made of high quality plastic material so this is very durable, long-lasting and attractive. This basket is very useful and multipurpose, you can use it anywhere like office, living room, kitchen, study room and bedroom. This is used to store books, files, fruits, vegetables, cloths, baby care items, etc. This basket is easy to wash and water can easily flows from the netted design. This basket is made up of netted design which allows the air to pass through the space.",Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B07YY4H913&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:47:35
,B081K6ZV42,3.8,334,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Storage & Organisation > Clothing & Wardrobe Storage > Clothes Hangers > Tie Hangers,Kuber Industries,In stock,N/A,8,Available,https://m.media-amazon.com/images/I/41KzDT3j9LL._SS500_.jpg,7,"#239,418 in Home & Kitchen, #66 in Tie Hangers",219.,299.0,"Kuber Industries 10-Circle Plastic Ring Hanger for Scarf, Shawl, Tie, Belt, Closet Accessory Wardrobe Organizer (Multicolour) - CTKTC030738","The scarf n tie hanger has been smartly designed to organize your closet to round up all those dangling scarves, ties, stoles, dupattas and belts. This scarf hanger is a must-have in every girl's wardrobe. Crafted from high quality plastic, this scarf hanger is very durable. It is designed with ten rings for hanging scarves and other accessories from delicate to bulky all in your wardrobe.",Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B081K6ZV42&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:47:43
,B081K7WJ8W,4.0,97,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Storage & Organisation > Clothing & Wardrobe Storage > Clothes Hangers > Tie Hangers,Kuber Industries,In stock,N/A,8,Available,https://m.media-amazon.com/images/I/41hU9CkvU6L._SS500_.jpg,8,"#98,362 in Home & Kitchen, #35 in Tie Hangers",159.,249.0,"Kuber Industries 10-Circle Plastic Ring Hanger for Scarf, Shawl, Tie, Belt, Closet Accessory Wardrobe Organizer (Multicolour) - CTKTC030742",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B081K7WJ8W&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:47:54
,B081K898TT,3.4,27,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Storage & Organisation > Clothing & Wardrobe Storage > Clothes Hangers > Tie Hangers,Kuber Industries,In stock,N/A,8,Not Available,https://m.media-amazon.com/images/I/51o-AqZVYML._SS500_.jpg,7,"#277,346 in Home & Kitchen, #120 in Tie Hangers",219.,689.0,"Kuber Industries 10-Circle Plastic Ring Hanger for Scarf, Shawl, Tie, Belt, Closet Accessory Wardrobe Organizer (Multicolour) - CTKTC030743","The scarf n tie hanger has been smartly designed to organize your closet to round up all those dangling scarves, ties, stoles, dupattas and belts. This scarf hanger is a must-have in every girl's wardrobe. Crafted from high quality plastic, this scarf hanger is very durable. It is designed with ten rings for hanging scarves and other accessories from delicate to bulky all in your wardrobe.",N/A,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B081K898TT&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:48:03
,B082DGPZHH,3.4,6,Kuber Mart Industries Pvt. Ltd.,Live,N/A,Home & Kitchen > Home Furnishing > Kitchen Linens > Sinkmats,Kuber Industries,In stock,N/A,8,Available,https://m.media-amazon.com/images/I/516lMgNHp0L._SS500_.jpg,6,"#343,813 in Home & Kitchen, #7,072 in Kitchen Linens",219.,249.0,Kuber Industries Flower Design 3 Pieces PVC Refrigerator/Fridge Multipurpose Drawer Mat Set(Blue)-CTKTC32678,"Content - 3 pieces of mat, Dimension : 13*19 Inches, Material : PVC, Color- Blue .Multi-Purpose Mat for Refrigerator and Drawer & Dining Mats .Made from Durable High Quality Plastic Material. Protect from Scratches, Spots & Dirt .It is Easy to Clean and Wash. A Long Lasting Mat Daily Use .Parth Refrigerator Drawer Mats are made of high quality PVC material.The color and design of the mats are praiseworthy and looks very attractive and elegant and will enhance the beauty of your fridge as well as your kitchen.These mats are very useful and multi-purpose. You can use these as refrigerator drawer mat and place mat also.",N/A,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=AAB28226-AF51-47D1-862D-792AA7D5074F&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B082DGPZHH&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:48:13
,B082DGVXY7,4.0,3091,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Kitchen & Dining > Kitchen Storage & Containers > Racks & Holders > Drawer Organizers,Kuber Industries,In stock,N/A,8,Available,https://m.media-amazon.com/images/I/51UCarj+tfL._SS500_.jpg,5,"Not Available, Not Available",219.,338.0,"Kuber Industries Multipurpose Refrigerator Drawer Mat|Diamond Design & Water Proof PVC Material|Size-48 cm x 33, Pack of 4 (Multicolor)-CTKTC032420, Polyvinyl Chloride","Material : PVC, Color- Blue, Green,Red & Orange .Multi-Purpose Mat for Refrigerator and Drawer & Dining Mats .Made from Durable quality Plastic Material. Protect from Scratches, Spots & Dirt .It is Easy to Clean and Wash. A Long Lasting Mat Daily Use .Parth Refrigerator Drawer Mats are made of quality PVC material.The color and design of the mats are praiseworthy and looks very attractive and elegant and will enhance the beauty of your fridge as well as your kitchen.These mats are very useful and multi-purpose. You can use these as refrigerator drawer mat and place mat also.",Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B082DGVXY7&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:48:23
,B082DH6JNT,3.9,194,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Furnishing > Kitchen Linens > Sinkmats,Kuber Industries,In stock,N/A,5,Available,https://m.media-amazon.com/images/I/51ufjP1iPcL._SS500_.jpg,6,"#141,979 in Home & Kitchen, #3,201 in Kitchen Linens",219.,338.0,Kuber Industries Diamond Design 4 Pieces PVC Refrigerator/Fridge Multipurpose Drawer Mat Set(Blue)-CTKTC032374,"Content - 4 pieces of mat, Dimension : 13*19 Inches, Material : PVC, Color- Blue.Multi-Purpose Mat for Refrigerator and Drawer & Dining Mats.Made from Durable quality Plastic Material. Protect from Scratches, Spots & Dirt.It is Easy to Clean and Wash. A Long Lasting Mat Daily Use.Parth Refrigerator Drawer Mats are made of quality PVC material.The color and design of the mats are praiseworthy and looks very attractive and elegant and will enhance the beauty of your fridge as well as your kitchen.These mats are very useful and multi-purpose. You can use these as refrigerator drawer mat and place mat also.",Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B082DH6JNT&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:48:33
,B082DHMK3L,4.2,32,N/A,Live,N/A,Home & Kitchen > Home Furnishing > Kitchen Linens > Place Mats,Kuber Industries,Currently unavailable. We don't know when or if this item will be back in stock.,N/A,7,Available,https://m.media-amazon.com/images/I/51jM3Y76aML._SS500_.jpg,6,"#575,795 in Home & Kitchen, #3,247 in Place Mats",279.,0,Kuber Industries Plate Design PVC Reversible Food Mat Bed Server (Multicolor)-CTKTC32165,Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=FE55ADD2-E74A-4564-AF99-19BA04ACBBC4&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B082DHMK3L&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:48:53
,B0839BKNL9,4.2,102,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Furnishing > Curtains & Accessories > Accessories > Curtain Rings,Kuber Industries,In stock,N/A,7,Available,https://m.media-amazon.com/images/I/51ivh+d5CsL._SS500_.jpg,5,"#243,827 in Home & Kitchen, #94 in Cafe Curtain Rings",169.,349.0,Kuber Industries 2 Pcs Curtain Tie Back Tassel Set | Curtain Holder Tieback | Curtain Tieback | Curtain Holder for Home & Office Décor | Moti Kit Pit Tassel | Jhalar - Maroon,"Kuber Industries curtain tie back tassel is made of quality polyester material. Curtain set is uncompleted without tassel tie back, when curtain not in use then use tie back to hold curtain. Tassel tie back may consist of a single or paired set of tassels connected to a rope or braid with either one or two loops. Tassel Tie back increases the beauty of curtain. With its elegant design you can also use it as décor or to hold back any curtain in your home.",Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B0839BKNL9&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:49:03
,B0839BS7KQ,3.8,87,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Religious & Spiritual Items > Prayer Mats,Kuber Industries,In stock,N/A,5,Available,https://m.media-amazon.com/images/I/611XSTbbU0L._SS500_.jpg,5,"Not Available, Not Available",219.,659.0,Kuber Industries Velvet Prayer Mat/Aasan/Pooja Mat/Meditation Mat/Multipurpose Velvet Rug Mat 2 Ft X 2 Ft (Royal Blue) CTKTC33924,"Every Aasan mat is made up of soft material which gives you comfort all the time you sit on. Fabricated with quality Velvet, this mat is non-slippery and offers friction to the floor when you do sit on it. The mat is designed in the white checks and different style is attractive. Easily comfortable to use and portable feature makes it easy to carry anywhere with you. While preparing for a trip or picnic to any garden, this floor mat can be fold easily and placed in the kitchen and occupy a little space when you will done all your work on the mat. The Velvet material makes this mat waterproof. Easily washable. These aasans are best for sitting when you will offer prayer or doo pooja in your home.",Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B0839BS7KQ&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:49:12
,B0839C7PBC,4.1,819,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Religious & Spiritual Items > Prayer Mats,Kuber Industries,In stock,N/A,6,Available,https://m.media-amazon.com/images/I/51EtGvSZqtL._SS500_.jpg,6,"Not Available, Not Available",219.,299.0,"Kuber Industries Ctktc33913 Velvet Prayer Multipurpose Rectangular Rug Mat (2 Ft X 2 Ft, Brown, Square)","Every Aasan mat is made up of soft material which gives you comfort all the time you sit on. Fabricated with quality Velvet, this mat is non-slippery and offers friction to the floor when you do sit on it. The mat is designed in the white checks and different style is attractive. Easily comfortable to use and portable feature makes it easy to carry anywhere with you. While preparing for a trip or picnic to any garden, this floor mat can be fold easily and placed in the kitchen and occupy a little space when you will done all your work on the mat. The Velvet material makes this mat waterproof. Easily washable. These aasans are best for sitting when you will offer prayer or doo pooja in your home.",Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B0839C7PBC&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:49:22
,B083J6N7HX,3.7,1849,Kuber Mart Industries Pvt. Ltd.,Live,N/A,"Home & Kitchen > Kitchen & Dining > Kitchen Tools > Peeling, Grating & Slicing Tools > Peelers",Kuber Industries,In stock,N/A,8,Available,https://m.media-amazon.com/images/I/41nn4oxND7L._SS500_.jpg,5,"#13,444 in Home & Kitchen, #49 in Peelers",219.,398.0,"Kuber Industries Plastic 2 in 1 Vegetable & Fruit Multi Cutter & Peeler,Veg Cutter Sharp Stainless Steel 5 Blade Vegetable Cutter with Peeler (Multi) CTKTC034212",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=99757152-0F58-4C92-B15F-A3E1461C526A&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B083J6N7HX&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:49:31
,B084H9Y2GT,3.9,676,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Furnishing > Bedding & Linen > Bedsheets & Pillowcases > Pillow Cases,Kuber Industries,In stock,N/A,7,Available,https://m.media-amazon.com/images/I/414fUX191uL._SS500_.jpg,6,"#15,540 in Home & Kitchen, #75 in Pillow Cases",359.,599.0,"Kuber Industries Embroided Design 2 Piece Cotton Pillow Cover Set-17""x27"" (Pink) Luxury Pillow Covers - CTKTC040281",Not Available,Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B084H9Y2GT&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:49:41
,B08618CGZJ,4.1,2,Kuber Mart Industries Pvt. Ltd.,Live,Available,Home & Kitchen > Home Furnishing > Kitchen Linens > Aprons,Kuber Industries,In stock,N/A,3,Not Available,https://m.media-amazon.com/images/I/41K7lPzqvoL._SS500_.jpg,6,"#276,280 in Home & Kitchen, #866 in Kitchen Aprons",219.,298.0,Heart Home Checkered Design Cotton Kitchen Apron with Front Pocket (Multi)- CTHH04450,This Apron is your Over Garment and Style Statement of Kitchen. The Fabric is soft in feel and durable to last long. 100% Cotton free Size stylish latest design great look Ideal for Women. It will brighten your Kitchen with lovely colors. One Size Fits All. Roomy front pockets hold small tools.,N/A,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?lp_asin=B08618CGZJ&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:49:50
,B08621VPWZ,2.6,12,Kuber Mart Industries Pvt. Ltd.,Live,N/A,Baby > Activity & Play Time > Playmats & Floor Gyms,Kuber Industries,In stock,N/A,7,Available,https://m.media-amazon.com/images/I/51HUMfMu4+L._SS500_.jpg,5,"#18,190 in Baby Products, #504 in Playmats & Floor Gyms",629.,1098.0,Kuber Industries Memory Foam Heart Home Double Sided Water Proof Baby Crawl Rectangle Play Mat - Carpet for Kids Infant Crawling - CTHH03963,"Product Description As Following: About Size: Size: 180 X 116 X 0.5Cm Thickness Material: Surface Opp Plastic Film (For Waterproof), Inner Pe Cotton Flexible And Soft, Hygienic And Safe, Water Proof And Easy To Clean Soft Floor Surface For Babies And Children To Play On From Birth To School The Cushioned Surface Ensures A Soft Landing For Rolling, Tumbling, And Falls Perfect For Reducing Noise And Impact, And A Great Insulator On All Floor Surfaces Package Content: 1 X Crawling Pad The Single-Side Baby Crawl Mat Has Been Engineered To Provide Your Baby With A Safe, , Educational . Even When Your Little One Has Mastered Walking, They Will Love To Play On This Mat. It Is Designed To Be 100% Safe. Create A Safe And Great Fun Space For Your Child. It Is Made Of Earth Friendly Materials, Excellent Cushioning With Fun Designs. Its Great For Use While Playing Video Games, Watching Movies, And Even As A Tent Floor When Camping. Use Them In Your Kids Room, Play Room, Or In The Living Room To Create A Safe And Fun Play Space For Your Kids. Foil At One Side Makes It Very Strong And Tear Proof",Available,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=24B3AFA2-F0D2-457B-A42B-BE310BCC6C4E&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B08621VPWZ&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:49:59
,B0864MLNBK,4.0,1,Kuber Mart Industries Pvt. Ltd.,Live,N/A,Home & Kitchen > Home Storage & Organisation > Clothing & Wardrobe Storage > Clothes Hangers > Standard Hangers,Kuber Industries,In stock,N/A,8,Not Available,https://m.media-amazon.com/images/I/41Omd7LDk0L._SS500_.jpg,5,"#433,818 in Home & Kitchen, #990 in Standard Clothes Hangers",219.,439.0,Heart Home Multi -Purpose 5 Layer Pants Clothes Hanger Wardrobe Storage Organizer(Multi) - CTHH14037,"Modern Look beautiful Color Make of quality Plastic material could use a long time. Saving space, Non-slip arms, Keeps your trousers neat and tidy but also keeps them compact. Sturdy and not easy to be out of shape Clothes stay compact, organized and wrinkle-free due to this efficient hanger. Ideal for apartment,villa,house,dorms,etc. Make it the best of your closet helper Pants, Trousers, belts, ties, etc. Perfect for closet organization. 5 Layers can Hold Pants or Trousers or other tie accessories.",N/A,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=2006EF62-56DE-4BE4-83C3-B744FB216356&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B0864MLNBK&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:50:08
,B0864W8SF3,0,0,RetailEZ Pvt Ltd,Live,N/A,Home & Kitchen > Kitchen & Home Appliances > Small Kitchen Appliances > Hand Blenders,Heart Home,In stock,N/A,8,Not Available,https://m.media-amazon.com/images/I/41sucB-R5qL._SS500_.jpg,5,"Not Available, Not Available",736.,749.0,"Heart Home 2.5 MM 3 Pieces Stainless Steel Hand Blender Mixer Froth Whisker Latte Maker for Milk Coffee Egg Beater Juice,30 Cm (Silver) - CTHH15076","Heart Home Stainless Steel Wire Whisk, Length - 30 CM Easy to use No need of Electricity Can be used as a Beater to beat Cream, Eggs etc Can be used for Churning: Milk shake, Lassi, Butter milk etc Can be used for Tomato Soup, Dal etc. It will beat your eggs faster and better than what you can with a spoon. It will froth your milk and coffee/cappuccino as if you are having it at a cafe!",N/A,http://amazon.in/stores/HeartHome/page/A4D6452A-0853-4E55-BBE3-6999FD61AB9A?is_byline_deeplink=true&deeplink=A4D6452A-0853-4E55-BBE3-6999FD61AB9A&redirect_store_id=A4D6452A-0853-4E55-BBE3-6999FD61AB9A&lp_asin=B0864W8SF3&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:50:27
,B0866CHSHH,3.9,7,Kuber Mart Industries Pvt. Ltd.,Live,N/A,Jewellery > Jewellery Boxes & Care > Boxes & Organisers > Boxes,Kuber Industries,In stock,N/A,6,Not Available,https://m.media-amazon.com/images/I/41-0tz5ecTL._SS500_.jpg,8,"Not Available, Not Available",219.,349.0,Heart Home Wooden 2 Pieces Velvet Small Round Bangle Box (Maroon) - CTHH18344,"Material: Wooden, Color: Maroon,Package Contents: 2 Pieces Bangle Storage Box ,Size: 11 cm x 10 cm x 4 cm,Heart Home Bangle box is made of good quality wooden and paperboard material so, this is very durable, long-lasting and very useful.,This has an attractive and elegant look and has brocade design which increases the beauty of this bangle box.,This is used to organize your bangles systematically and protect them from breakage so, keep delicate your bangles safely. This is enough to keep your bangles and all needs.",N/A,http://amazon.in/stores/KuberIndustries/page/99757152-0F58-4C92-B15F-A3E1461C526A?is_byline_deeplink=true&deeplink=14A5F875-974E-4A3A-9375-821FE293ABC3&redirect_store_id=99757152-0F58-4C92-B15F-A3E1461C526A&lp_asin=B0866CHSHH&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,2025-08-17 17:50:35
